  0.00	5	0	-	1000021705	                  GCF_002291445.1 Brenneria goodwinii strain=FRB141
  0.00	5	5	-	1000021706	                    NZ_CP014137.1 Brenneria goodwinii strain FRB141, complete genome
  0.00	9	0	F	1903416	            Budviciaceae
  0.00	9	0	G	82984	              Pragia
  0.00	9	0	S	82985	                Pragia fontium
  0.00	9	0	-	1000017725	                  GCF_001026985.1 Pragia fontium strain=24613
  0.00	9	9	-	1000017726	                    NZ_CP010423.1 Pragia fontium strain 24613, complete genome
  0.00	2	0	-	451511	            unclassified Enterobacterales
  0.00	2	0	G	702	              Plesiomonas
  0.00	2	0	S	703	                Plesiomonas shigelloides
  0.00	2	0	-	1000007597	                  GCF_900087055.1 Plesiomonas shigelloides strain=NCTC10360
  0.00	2	2	-	1000007598	                    NZ_LT575468.1 Plesiomonas shigelloides strain NCTC10360 genome assembly, chromosome: 1
  5.42	1861807	40	O	72274	          Pseudomonadales
  3.16	1083377	365	F	135621	            Pseudomonadaceae
  3.15	1082998	2846	G	286	              Pseudomonas
  2.21	758848	222	-	136841	                Pseudomonas aeruginosa group
  2.21	758605	700058	S	287	                  Pseudomonas aeruginosa
  0.15	51229	0	-	1000001860	                    GCF_001447845.1 Pseudomonas aeruginosa strain=VA-134
  0.15	51229	51229	-	1000001861	                      NZ_CP013245.1 Pseudomonas aeruginosa strain VA-134, complete genome
  0.00	1552	0	-	381754	                    Pseudomonas aeruginosa PA7
  0.00	1552	0	-	1000001810	                      GCF_000017205.1 Pseudomonas aeruginosa PA7
  0.00	1552	1552	-	1000001811	                        NC_009656.1 Pseudomonas aeruginosa PA7, complete genome
  0.00	685	0	-	1009714	                    Pseudomonas aeruginosa PAK
  0.00	685	0	-	1000001844	                      GCF_000568855.2 Pseudomonas aeruginosa PAK
  0.00	685	685	-	1000001845	                        NZ_CP020659.1 Pseudomonas aeruginosa PAK chromosome, complete genome
  0.00	342	0	-	1000001916	                    GCF_001632245.1 Pseudomonas aeruginosa strain=BAMCPA07-48
  0.00	342	342	-	1000001917	                      NZ_CP015377.1 Pseudomonas aeruginosa strain BAMCPA07-48, complete genome
  0.00	314	0	-	1400868	                    Pseudomonas aeruginosa VRFPA04
  0.00	314	0	-	1000001828	                      GCF_000473745.2 Pseudomonas aeruginosa VRFPA04
  0.00	314	314	-	1000001829	                        NZ_CP008739.1 Pseudomonas aeruginosa VRFPA04, complete genome
  0.00	241	0	-	1000001908	                    GCF_001548335.1 Pseudomonas aeruginosa strain=IOMTU 133
  0.00	241	241	-	1000001909	                      NZ_AP017302.1 Pseudomonas aeruginosa DNA, complete genome, strain: IOMTU 133
  0.00	240	0	-	1000001904	                    GCF_001547955.1 Pseudomonas aeruginosa strain=NCGM257
  0.00	240	240	-	1000001905	                      NZ_AP014651.1 Pseudomonas aeruginosa DNA, complete genome, strain: NCGM257
  0.00	234	0	-	1000001890	                    GCF_001516345.1 Pseudomonas aeruginosa strain=H47921
  0.00	234	234	-	1000001891	                      NZ_CP008861.1 Pseudomonas aeruginosa strain H47921, complete genome
  0.00	218	0	-	1280938	                    Pseudomonas aeruginosa B136-33
  0.00	218	0	-	1000001824	                      GCF_000359505.1 Pseudomonas aeruginosa B136-33
  0.00	218	218	-	1000001825	                        NC_020912.1 Pseudomonas aeruginosa B136-33, complete genome
  0.00	205	0	-	1000001963	                    GCF_002075065.1 Pseudomonas aeruginosa strain=PA_154197
  0.00	205	205	-	1000001964	                      NZ_CP014866.1 Pseudomonas aeruginosa strain PA_154197, complete genome
  0.00	182	0	-	1000001888	                    GCF_001516245.2 Pseudomonas aeruginosa strain=F23197
  0.00	182	182	-	1000001889	                      NZ_CP008856.2 Pseudomonas aeruginosa strain F23197, complete genome
  0.00	177	0	-	1448140	                    Pseudomonas aeruginosa YL84
  0.00	177	0	-	1000001840	                      GCF_000524595.1 Pseudomonas aeruginosa YL84
  0.00	177	177	-	1000001841	                        NZ_CP007147.1 Pseudomonas aeruginosa YL84, complete genome
  0.00	172	0	-	1000001980	                    GCF_002205375.1 Pseudomonas aeruginosa strain=Pa1242
  0.00	172	172	-	1000001981	                      NZ_CP022002.1 Pseudomonas aeruginosa strain Pa1242 chromosome, complete genome
  0.00	151	0	-	1411700	                    Pseudomonas aeruginosa DHS01
  0.00	151	0	-	1000001830	                      GCF_000496455.2 Pseudomonas aeruginosa DHS01
  0.00	151	151	-	1000001831	                        NZ_CP013993.1 Pseudomonas aeruginosa DHS01, complete genome
  0.00	148	0	-	1427342	                    Pseudomonas aeruginosa SCV20265
  0.00	148	0	-	1000001842	                      GCF_000510305.1 Pseudomonas aeruginosa SCV20265
  0.00	148	148	-	1000001843	                        NC_023149.1 Pseudomonas aeruginosa SCV20265, complete genome
  0.00	147	0	-	1000001898	                    GCF_001542795.2 Pseudomonas aeruginosa strain=X78812
  0.00	147	147	-	1000001899	                      NZ_CP008872.2 Pseudomonas aeruginosa strain X78812, complete genome
  0.00	141	0	-	1000001864	                    GCF_001482325.1 Pseudomonas aeruginosa strain=12-4-4(59)
  0.00	141	141	-	1000001865	                      NZ_CP013696.1 Pseudomonas aeruginosa strain 12-4-4(59), complete genome
  0.00	139	0	-	1000001912	                    GCF_001606045.1 Pseudomonas aeruginosa strain=N17-1
  0.00	139	139	-	1000001913	                      NZ_CP014948.1 Pseudomonas aeruginosa strain N17-1 chromosome, complete genome
  0.00	134	0	-	1415629	                    Pseudomonas aeruginosa MTB-1
  0.00	134	0	-	1000001838	                      GCF_000504045.1 Pseudomonas aeruginosa MTB-1
  0.00	134	134	-	1000001839	                        NC_023019.1 Pseudomonas aeruginosa MTB-1, complete genome
  0.00	128	0	-	1000001978	                    GCF_002205335.1 Pseudomonas aeruginosa strain=Pa84
  0.00	128	128	-	1000001979	                      NZ_CP021999.1 Pseudomonas aeruginosa strain Pa84 chromosome, complete genome
  0.00	123	0	-	1000001984	                    GCF_002208645.1 Pseudomonas aeruginosa strain=Pa1207
  0.00	123	123	-	1000001985	                      NZ_CP022001.1 Pseudomonas aeruginosa strain Pa1207 chromosome, complete genome
  0.00	120	0	-	1000001892	                    GCF_001516325.2 Pseudomonas aeruginosa strain=H27930
  0.00	120	120	-	1000001893	                      NZ_CP008860.2 Pseudomonas aeruginosa strain H27930, complete genome
  0.00	105	0	-	1000001846	                    GCF_000816985.1 Pseudomonas aeruginosa strain=F22031
  0.00	105	105	-	1000001847	                      NZ_CP007399.1 Pseudomonas aeruginosa strain F22031, complete genome
  0.00	102	0	-	1000001886	                    GCF_001516305.2 Pseudomonas aeruginosa strain=H5708
  0.00	102	102	-	1000001887	                      NZ_CP008859.2 Pseudomonas aeruginosa strain H5708, complete genome
  0.00	95	0	-	1000001872	                    GCF_001516005.1 Pseudomonas aeruginosa strain=T52373
  0.00	95	95	-	1000001873	                      NZ_CP008867.1 Pseudomonas aeruginosa strain T52373, complete genome
  0.00	93	0	-	1000001902	                    GCF_001518975.1 Pseudomonas aeruginosa strain=USDA-ARS-USMARC-41639
  0.00	93	93	-	1000001903	                      NZ_CP013989.1 Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639, complete genome
  0.00	87	0	-	1000001878	                    GCF_001516105.1 Pseudomonas aeruginosa strain=T63266
  0.00	87	87	-	1000001879	                      NZ_CP008868.1 Pseudomonas aeruginosa strain T63266, complete genome
  0.00	83	0	-	1000001882	                    GCF_001516225.2 Pseudomonas aeruginosa strain=W60856
  0.00	83	83	-	1000001883	                      NZ_CP008864.2 Pseudomonas aeruginosa strain W60856, complete genome
  0.00	82	0	-	1093787	                    Pseudomonas aeruginosa DK2
  0.00	82	0	-	1000001818	                      GCF_000271365.1 Pseudomonas aeruginosa DK2
  0.00	82	82	-	1000001819	                        NC_018080.1 Pseudomonas aeruginosa DK2, complete genome
  0.00	81	0	-	1000001874	                    GCF_001516165.2 Pseudomonas aeruginosa strain=W16407
  0.00	81	81	-	1000001875	                      NZ_CP008869.2 Pseudomonas aeruginosa strain W16407, complete genome
  0.00	76	0	-	1000001955	                    GCF_001879525.1 Pseudomonas aeruginosa strain=PAER4_119
  0.00	76	76	-	1000001956	                      NZ_CP013113.1 Pseudomonas aeruginosa strain PAER4_119, complete genome
  0.00	66	0	-	1000001858	                    GCF_001077475.1 Pseudomonas aeruginosa strain=F9676
  0.00	66	66	-	1000001859	                      NZ_CP012066.1 Pseudomonas aeruginosa strain F9676, complete genome
  0.00	57	0	-	1000001900	                    GCF_001542835.1 Pseudomonas aeruginosa strain=F9670
  0.00	57	57	-	1000001901	                      NZ_CP008873.1 Pseudomonas aeruginosa strain F9670, complete genome
  0.00	53	0	-	1000002003	                    GCF_900149285.1 Pseudomonas aeruginosa
  0.00	53	53	-	1000002004	                      NZ_LT673656.1 Pseudomonas aeruginosa isolate PcyII-10 genome assembly, chromosome: PcyII-10
  0.00	47	0	-	1000001870	                    GCF_001515915.2 Pseudomonas aeruginosa strain=T38079
  0.00	47	47	-	1000001871	                      NZ_CP008866.2 Pseudomonas aeruginosa strain T38079, complete genome
  0.00	47	0	-	1000001884	                    GCF_001516265.1 Pseudomonas aeruginosa strain=F30658
  0.00	47	47	-	1000001885	                      NZ_CP008857.1 Pseudomonas aeruginosa strain F30658, complete genome
  0.00	46	0	-	1000001986	                    GCF_002215345.1 Pseudomonas aeruginosa strain=PA83
  0.00	46	46	-	1000001987	                      NZ_CP017293.1 Pseudomonas aeruginosa strain PA83 chromosome, complete genome
  0.00	43	0	-	1000001880	                    GCF_001516185.2 Pseudomonas aeruginosa strain=W36662
  0.00	43	43	-	1000001881	                      NZ_CP008870.2 Pseudomonas aeruginosa strain W36662, complete genome
  0.00	38	0	-	1089456	                    Pseudomonas aeruginosa NCGM2.S1
  0.00	38	0	-	1000001822	                      GCF_000284555.1 Pseudomonas aeruginosa NCGM2.S1
  0.00	38	38	-	1000001823	                        NC_017549.1 Pseudomonas aeruginosa NCGM2.S1 DNA, complete genome
  0.00	34	0	-	1193501	                    Pseudomonas aeruginosa SJTD-1
  0.00	34	0	-	1000001820	                      GCF_000271985.2 Pseudomonas aeruginosa SJTD-1
  0.00	34	34	-	1000001821	                        NZ_CP015877.1 Pseudomonas aeruginosa SJTD-1, complete genome
  0.00	32	0	-	941193	                    Pseudomonas aeruginosa M18
  0.00	32	0	-	1000001816	                      GCF_000226155.1 Pseudomonas aeruginosa M18
  0.00	32	32	-	1000001817	                        NC_017548.1 Pseudomonas aeruginosa M18, complete genome
  0.00	29	0	-	1000001965	                    GCF_002085605.1 Pseudomonas aeruginosa strain=RIVM-EMC2982
  0.00	29	29	-	1000001966	                      NZ_CP016955.1 Pseudomonas aeruginosa strain RIVM-EMC2982 chromosome, complete genome
  0.00	29	0	-	1000001989	                    GCF_002223805.1 Pseudomonas aeruginosa strain=L10
  0.00	29	29	-	1000001990	                      NZ_CP019338.1 Pseudomonas aeruginosa strain L10 chromosome, complete genome
  0.00	23	0	-	1000001995	                    GCF_002442855.1 Pseudomonas aeruginosa strain=PA_150577
  0.00	23	23	-	1000001996	                      NZ_CP017306.1 Pseudomonas aeruginosa strain PA_150577 chromosome, complete genome
  0.00	20	0	-	1123015	                    Pseudomonas aeruginosa DSM 50071 = NBRC 12689
  0.00	20	0	-	1000001856	                      GCF_001045685.1 Pseudomonas aeruginosa DSM 50071 = NBRC 12689
  0.00	20	20	-	1000001857	                        NZ_CP012001.1 Pseudomonas aeruginosa DSM 50071, complete genome
  0.00	19	0	-	1000001854	                    GCF_000981825.1 Pseudomonas aeruginosa strain=Carb01 63
  0.00	19	19	-	1000001855	                      NZ_CP011317.1 Pseudomonas aeruginosa strain Carb01 63, complete genome
  0.00	19	0	-	1000001950	                    GCF_001870265.1 Pseudomonas aeruginosa strain=PA7790
  0.00	19	19	-	1000001951	                      NZ_CP014999.1 Pseudomonas aeruginosa strain PA7790, complete genome
  0.00	18	0	-	1408272	                    Pseudomonas aeruginosa LES431
  0.00	18	0	-	1000001836	                      GCF_000508765.1 Pseudomonas aeruginosa LES431
  0.00	18	18	-	1000001837	                        NC_023066.1 Pseudomonas aeruginosa LES431, complete genome
  0.00	17	0	-	1000001953	                    GCF_001874465.1 Pseudomonas aeruginosa
  0.00	17	17	-	1000001954	                      NZ_CP017969.1 Pseudomonas aeruginosa isolate B10W, complete genome
  0.00	15	0	-	1000001914	                    GCF_001618925.1 Pseudomonas aeruginosa strain=ATCC 27853
  0.00	15	15	-	1000001915	                      NZ_CP015117.1 Pseudomonas aeruginosa strain ATCC 27853, complete genome
  0.00	13	0	-	1000001850	                    GCF_000829275.1 Pseudomonas aeruginosa strain=NCGM 1900
  0.00	13	13	-	1000001851	                      NZ_AP014622.1 Pseudomonas aeruginosa DNA, complete genome, strain: NCGM 1900
  0.00	7	0	-	1000001918	                    GCF_001679685.1 Pseudomonas aeruginosa strain=PA121617
  0.00	7	7	-	1000001919	                      NZ_CP016214.1 Pseudomonas aeruginosa strain PA121617 chromosome, complete genome
  0.00	6	0	-	1000001906	                    GCF_001548135.1 Pseudomonas aeruginosa strain=8380
  0.00	6	6	-	1000001907	                      NZ_AP014839.1 Pseudomonas aeruginosa DNA, complete genome, strain: 8380
  0.00	6	0	-	1000001974	                    GCF_002192475.1 Pseudomonas aeruginosa strain=Pa124
  0.00	6	6	-	1000001975	                      NZ_CP021774.1 Pseudomonas aeruginosa strain Pa124 chromosome, complete genome
  0.00	4	0	-	208963	                    Pseudomonas aeruginosa UCBPP-PA14
  0.00	4	0	-	1000001812	                      GCF_000014625.1 Pseudomonas aeruginosa UCBPP-PA14
  0.00	4	4	-	1000001813	                        NC_008463.1 Pseudomonas aeruginosa UCBPP-PA14, complete genome
  0.00	4	0	-	1000001933	                    GCF_001722005.2 Pseudomonas aeruginosa strain=DN1
  0.00	4	4	-	1000001934	                      NZ_CP017099.1 Pseudomonas aeruginosa strain DN1 chromosome, complete genome
  0.00	4	0	-	1000001942	                    GCF_001750705.1 Pseudomonas aeruginosa strain=FA-HZ1
  0.00	4	4	-	1000001943	                      NZ_CP017353.1 Pseudomonas aeruginosa strain FA-HZ1, complete genome
  0.00	3	0	-	1000001967	                    GCF_002085755.1 Pseudomonas aeruginosa strain=E6130952
  0.00	3	3	-	1000001968	                      NZ_CP020603.1 Pseudomonas aeruginosa strain E6130952 chromosome, complete genome
  0.00	2	0	-	1000001848	                    GCF_000829885.1 Pseudomonas aeruginosa strain=FRD1
  0.00	2	2	-	1000001849	                      NZ_CP010555.1 Pseudomonas aeruginosa strain FRD1, complete genome
  0.00	2	0	-	1000001910	                    GCF_001594325.2 Pseudomonas aeruginosa strain=F63912
  0.00	2	2	-	1000001911	                      NZ_CP008858.2 Pseudomonas aeruginosa strain F63912, complete genome
  0.00	2	0	-	1000001970	                    GCF_002104595.1 Pseudomonas aeruginosa strain=PASGNDM699
  0.00	2	2	-	1000001971	                      NZ_CP020704.1 Pseudomonas aeruginosa strain PASGNDM699 chromosome, complete genome
  0.00	2	0	-	1279007	                    Pseudomonas aeruginosa PA1
  0.00	2	0	-	1000001832	                      GCF_000496605.2 Pseudomonas aeruginosa PA1
  0.00	2	2	-	1000001833	                        NC_022808.2 Pseudomonas aeruginosa PA1, complete genome
  0.00	2	0	-	1279008	                    Pseudomonas aeruginosa PA1R
  0.00	2	0	-	1000001834	                      GCF_000496645.1 Pseudomonas aeruginosa PA1R
  0.00	2	2	-	1000001835	                        NC_022806.1 Pseudomonas aeruginosa PA1R, complete genome
  0.00	2	0	-	1340851	                    Pseudomonas aeruginosa RP73
  0.00	2	0	-	1000001826	                      GCF_000414035.1 Pseudomonas aeruginosa RP73
  0.00	2	2	-	1000001827	                        NC_021577.1 Pseudomonas aeruginosa RP73, complete genome
  0.00	1	0	-	557722	                    Pseudomonas aeruginosa LESB58
  0.00	1	0	-	1000001814	                      GCF_000026645.1 Pseudomonas aeruginosa LESB58
  0.00	1	1	-	1000001815	                        NC_011770.1 Pseudomonas aeruginosa LESB58 complete genome sequence
  0.00	1	0	-	208964	                    Pseudomonas aeruginosa PAO1
  0.00	1	0	-	1000001808	                      GCF_000006765.1 Pseudomonas aeruginosa PAO1
  0.00	1	1	-	1000001809	                        NC_002516.2 Pseudomonas aeruginosa PAO1 chromosome, complete genome
  0.00	1	0	-	1000001862	                    GCF_001293085.1 Pseudomonas aeruginosa strain=PA1RG
  0.00	1	1	-	1000001863	                      NZ_CP012679.1 Pseudomonas aeruginosa strain PA1RG, complete genome
  0.00	1	0	-	1000001866	                    GCF_001457615.1 Pseudomonas aeruginosa strain=NCTC10332
  0.00	1	1	-	1000001867	                      NZ_LN831024.1 Pseudomonas aeruginosa genome assembly NCTC10332, chromosome : 1
  0.00	1	0	-	1000001927	                    GCF_001721805.1 Pseudomonas aeruginosa strain=PA_D16
  0.00	1	1	-	1000001928	                      NZ_CP012581.1 Pseudomonas aeruginosa strain PA_D16, complete genome
  0.00	1	0	-	1000001929	                    GCF_001721825.1 Pseudomonas aeruginosa strain=PA_D22
  0.00	1	1	-	1000001930	                      NZ_CP012583.1 Pseudomonas aeruginosa strain PA_D22, complete genome
  0.00	1	0	-	1000001944	                    GCF_001792835.1 Pseudomonas aeruginosa strain=PA1088
  0.00	1	1	-	1000001945	                      NZ_CP015001.1 Pseudomonas aeruginosa strain PA1088, complete genome
  0.00	1	0	-	1000001946	                    GCF_001792855.1 Pseudomonas aeruginosa strain=PA8281
  0.00	1	1	-	1000001947	                      NZ_CP015002.1 Pseudomonas aeruginosa strain PA8281, complete genome
  0.00	1	0	-	1000001948	                    GCF_001792875.1 Pseudomonas aeruginosa strain=PA11803
  0.00	1	1	-	1000001949	                      NZ_CP015003.1 Pseudomonas aeruginosa strain PA11803, complete genome
  0.00	1	0	-	1000001991	                    GCF_002237405.1 Pseudomonas aeruginosa strain=Ocean-1155
  0.00	1	1	-	1000001992	                      NZ_CP022526.1 Pseudomonas aeruginosa strain Ocean-1155 chromosome, complete genome
  0.00	6	2	S	300	                  Pseudomonas mendocina
  0.00	2	0	-	399739	                    Pseudomonas mendocina ymp
  0.00	2	0	-	1000002077	                      GCF_000016565.1 Pseudomonas mendocina ymp
  0.00	2	2	-	1000002078	                        NC_009439.1 Pseudomonas mendocina ymp, complete genome
  0.00	1	0	-	1001585	                    Pseudomonas mendocina NK-01
  0.00	1	0	-	1000002087	                      GCF_000204295.1 Pseudomonas mendocina NK-01
  0.00	1	1	-	1000002088	                        NC_015410.1 Pseudomonas mendocina NK-01, complete genome
  0.00	1	0	-	1225174	                    Pseudomonas mendocina S5.2
  0.00	1	0	-	1000002084	                      GCF_000733715.2 Pseudomonas mendocina S5.2
  0.00	1	1	-	1000002085	                        NZ_CP013124.1 Pseudomonas mendocina S5.2, complete genome
  0.00	6	0	-	1232139	                  Pseudomonas oleovorans/pseudoalcaligenes group
  0.00	6	3	S	330	                    Pseudomonas pseudoalcaligenes
  0.00	3	0	-	1149133	                      Pseudomonas pseudoalcaligenes KF707 = NBRC 110670
  0.00	3	0	-	1000002272	                        GCF_002355475.1 Pseudomonas pseudoalcaligenes KF707 = NBRC 110670
  0.00	3	3	-	1000002273	                          NZ_AP014862.1 Pseudomonas pseudoalcaligenes KF707 = NBRC 110670 DNA, complete genome
  0.00	5	1	S	53408	                  Pseudomonas citronellolis
  0.00	2	0	-	1000016782	                    GCF_001586155.1 Pseudomonas citronellolis strain=P3B5
  0.00	2	2	-	1000016783	                      NZ_CP014158.1 Pseudomonas citronellolis strain P3B5, complete genome
  0.00	2	0	-	1000016784	                    GCF_001654435.1 Pseudomonas citronellolis strain=SJTE-3
  0.00	2	2	-	1000016785	                      NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome
  0.00	2	0	S	53412	                  Pseudomonas resinovorans
  0.00	2	0	-	1245471	                    Pseudomonas resinovorans NBRC 106553
  0.00	2	0	-	1000016787	                      GCF_000412695.1 Pseudomonas resinovorans NBRC 106553
  0.00	2	2	-	1000016788	                        NC_021499.1 Pseudomonas resinovorans NBRC 106553 DNA, complete geonome
  0.00	2	0	S	43263	                  Pseudomonas alcaligenes
  0.00	2	0	-	1000016376	                    GCF_001597285.1 Pseudomonas alcaligenes strain=NEB 585
  0.00	2	2	-	1000016377	                      NZ_CP014784.1 Pseudomonas alcaligenes strain NEB 585, complete genome
  0.88	303011	4465	-	136849	                Pseudomonas syringae group
  0.87	298445	0	-	251695	                  Pseudomonas syringae group genomosp. 1
  0.87	298445	3133	S	317	                    Pseudomonas syringae
  0.86	295262	0	-	264449	                      Pseudomonas syringae group pathovars incertae sedis
  0.86	295262	292377	-	103796	                        Pseudomonas syringae pv. actinidiae
  0.01	1864	0	-	1000002242	                          GCF_001913215.1 Pseudomonas syringae pv. actinidiae strain=NZ-45
  0.01	1839	1839	-	1000002243	                            NZ_CP017007.1 Pseudomonas syringae pv. actinidiae strain NZ-45 chromosome, complete genome
  0.00	25	25	-	1000002244	                            NZ_CP017008.1 Pseudomonas syringae pv. actinidiae strain NZ-45 plasmid pPsa20586, complete sequence
  0.00	1013	0	-	1104678	                          Pseudomonas syringae pv. actinidiae ICMP 9853
  0.00	1013	0	-	1000002219	                            GCF_000344335.2 Pseudomonas syringae pv. actinidiae ICMP 9853
  0.00	1010	1010	-	1000002220	                              NZ_CP018202.1 Pseudomonas syringae pv. actinidiae ICMP 9853, complete genome
  0.00	3	3	-	1000002221	                              NZ_CP018203.1 Pseudomonas syringae pv. actinidiae ICMP 9853 plasmid p9853_A, complete sequence
  0.00	5	0	-	1000002249	                          GCF_002024285.1 Pseudomonas syringae pv. actinidiae strain=CRAFRU 12.29
  0.00	5	5	-	1000002251	                            NZ_CP019731.1 Pseudomonas syringae pv. actinidiae strain CRAFRU 12.29 plasmid unnamed, complete sequence
  0.00	2	0	-	1000002256	                          GCF_002024305.1 Pseudomonas syringae pv. actinidiae strain=CRAFRU 14.08
  0.00	2	2	-	1000002257	                            NZ_CP019732.1 Pseudomonas syringae pv. actinidiae strain CRAFRU 14.08 chromosome, complete genome
  0.00	1	0	-	1000002245	                          GCF_001913235.1 Pseudomonas syringae pv. actinidiae strain=NZ-47
  0.00	1	1	-	1000002246	                            NZ_CP017009.1 Pseudomonas syringae pv. actinidiae strain NZ-47 chromosome, complete genome
  0.00	21	3	-	321	                      Pseudomonas syringae pv. syringae
  0.00	13	0	-	1324932	                        Pseudomonas syringae pv. syringae HS191
  0.00	13	0	-	1000002229	                          GCF_000988395.1 Pseudomonas syringae pv. syringae HS191
  0.00	13	13	-	1000002230	                            NZ_CP006256.1 Pseudomonas syringae pv. syringae HS191, complete genome
  0.00	5	0	-	205918	                        Pseudomonas syringae pv. syringae B728a
  0.00	5	0	-	1000002215	                          GCF_000012245.1 Pseudomonas syringae pv. syringae B728a
  0.00	5	5	-	1000002216	                            NC_007005.1 Pseudomonas syringae pv. syringae B728a chromosome, complete genome
  0.00	21	0	-	1357279	                      Pseudomonas syringae CC1557
  0.00	21	0	-	1000002226	                        GCF_000452705.1 Pseudomonas syringae CC1557
  0.00	21	21	-	1000002227	                          NZ_CP007014.1 Pseudomonas syringae CC1557, complete sequence
  0.00	7	0	-	199201	                      Pseudomonas syringae pv. lapsa
  0.00	7	0	-	1000002240	                        GCF_001482725.1 Pseudomonas syringae pv. lapsa strain=ATCC 10859
  0.00	7	7	-	1000002241	                          NZ_CP013183.1 Pseudomonas syringae pv. lapsa strain ATCC 10859, complete genome
  0.00	1	0	-	1332075	                      Pseudomonas syringae UMAF0158
  0.00	1	0	-	1000002237	                        GCF_001281365.1 Pseudomonas syringae UMAF0158
  0.00	1	1	-	1000002239	                          NZ_CP005971.1 Pseudomonas syringae UMAF0158 plasmid, complete sequence
  0.00	36	10	-	251698	                  Pseudomonas syringae group genomosp. 2
  0.00	22	5	S	29438	                    Pseudomonas savastanoi
  0.00	13	0	-	360920	                      Pseudomonas savastanoi pv. savastanoi
  0.00	13	0	-	693985	                        Pseudomonas savastanoi pv. savastanoi NCPPB 3335
  0.00	13	0	-	1000015294	                          GCF_000164015.3 Pseudomonas savastanoi pv. savastanoi NCPPB 3335
  0.00	13	13	-	1000015295	                            NZ_CP008742.1 Pseudomonas savastanoi pv. savastanoi NCPPB 3335, complete genome
  0.00	4	0	-	319	                      Pseudomonas savastanoi pv. phaseolicola
  0.00	4	0	-	264730	                        Pseudomonas savastanoi pv. phaseolicola 1448A
  0.00	4	0	-	1000015290	                          GCF_000012205.1 Pseudomonas savastanoi pv. phaseolicola 1448A strain=1448A; BAA-978
  0.00	4	4	-	1000015291	                            NC_005773.3 Pseudomonas savastanoi pv. phaseolicola 1448A, complete genome
  0.00	4	0	S	47877	                    Pseudomonas amygdali
  0.00	4	0	-	53707	                      Pseudomonas amygdali pv. lachrymans
  0.00	4	0	-	1000016595	                        GCF_002068135.1 Pseudomonas amygdali pv. lachrymans strain=NM002
  0.00	4	4	-	1000016596	                          NZ_CP020351.1 Pseudomonas amygdali pv. lachrymans strain NM002 chromosome, complete genome
  0.00	30	0	S	251701	                  Pseudomonas syringae group genomosp. 3
  0.00	30	0	-	323	                    Pseudomonas syringae pv. tomato
  0.00	30	0	-	223283	                      Pseudomonas syringae pv. tomato str. DC3000
  0.00	30	1	-	1000019632	                        GCF_000007805.1 Pseudomonas syringae pv. tomato str. DC3000
  0.00	28	28	-	1000019633	                          NC_004578.1 [Pseudomonas syringae] pv. tomato str. DC3000 chromosome, complete genome
  0.00	1	1	-	1000019634	                          NC_004633.1 [Pseudomonas syringae] pv. tomato str. DC3000 plasmid pDC3000A, complete sequence
  0.00	26	0	S	33069	                  Pseudomonas viridiflava
  0.00	26	0	-	1000015717	                    GCF_900184295.1 Pseudomonas viridiflava strain=CFBP 1590
  0.00	26	26	-	1000015718	                      NZ_LT855380.1 Pseudomonas viridiflava strain CFBP 1590 genome assembly, chromosome: I
  0.00	9	0	S	36746	                  Pseudomonas cichorii
  0.00	9	0	-	1441629	                    Pseudomonas cichorii JBC1
  0.00	9	0	-	1000016022	                      GCF_000517305.1 Pseudomonas cichorii JBC1
  0.00	9	9	-	1000016023	                        NZ_CP007039.1 Pseudomonas cichorii JBC1, complete genome
  0.03	10969	4	-	136845	                Pseudomonas putida group
  0.03	10856	0	S	47880	                  Pseudomonas fulva
  0.03	10856	0	-	743720	                    Pseudomonas fulva 12-X
  0.03	10856	0	-	1000016603	                      GCF_000213805.1 Pseudomonas fulva 12-X
  0.03	10856	10856	-	1000016604	                        NC_015556.1 Pseudomonas fulva 12-X, complete genome
  0.00	73	13	S	303	                  Pseudomonas putida
  0.00	34	0	-	390235	                    Pseudomonas putida W619
  0.00	34	0	-	1000002097	                      GCF_000019445.1 Pseudomonas putida W619
  0.00	34	34	-	1000002098	                        NC_010501.1 Pseudomonas putida W619, complete genome
  0.00	5	0	-	1215088	                    Pseudomonas putida HB3267
  0.00	5	0	-	1000002110	                      GCF_000325725.1 Pseudomonas putida HB3267 strain=PC9
  0.00	5	5	-	1000002111	                        NC_019905.1 Pseudomonas putida HB3267, complete genome
  0.00	4	0	-	1193499	                    Pseudomonas putida SJTE-1
  0.00	4	0	-	1000002108	                      GCF_000271965.2 Pseudomonas putida SJTE-1
  0.00	4	4	-	1000002109	                        NZ_CP015876.1 Pseudomonas putida SJTE-1, complete genome
  0.00	3	0	-	1000002122	                    GCF_000691565.1 Pseudomonas putida strain=DLL-E4
  0.00	3	3	-	1000002123	                      NZ_CP007620.1 Pseudomonas putida strain DLL-E4, complete genome
  0.00	3	0	-	1331671	                    Pseudomonas putida H8234
  0.00	3	0	-	1000002113	                      GCF_000410575.1 Pseudomonas putida H8234
  0.00	3	3	-	1000002114	                        NC_021491.1 Pseudomonas putida H8234, complete genome
  0.00	3	0	-	1000002137	                    GCF_002356095.1 Pseudomonas putida strain=KF715
